
Profile Name 		MP-PJ-N-29-frag2
Scan No 	Precursor ion m/z 	Intensity 	Charge 	Deconvoluted Mass (Mass + Na) 	Glycan Rank 	Composition Score 	Branching Score 	Glycan ID 	Composition 	Sequence 	Glycan Mass 	Carbohydrate Mass 	Single Glycosidic % Match: 	Single CrossRing % Match: 	Glycosidic-Glycosidic % Match: 	Single CrossRing-Glycosidic % Match: 	
Scan380@1494.75_2	1494.75	257151.0	2	2966.51	2	1	2	G03840	(NeuAc)2 (Gal)2 (Fuc)1 (GlcNAc)4 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(a1-2)Man(a1-3)[NeuAc(a2-3)Gal(b1-4)GlcNAc(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2368.85	2368.85	18.18	7.64	9.55	3.0	
Scan380@1494.75_2	1494.75	257151.0	2	2966.51	3	1	3	G03820	(NeuAc)2 (Gal)2 (Fuc)1 (GlcNAc)4 (Man)3	NeuAc(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[NeuAc(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2368.85	2368.85	18.18	7.64	9.55	2.86	

Scan382@1835.945_1	1835.945	318112.0	1	1835.945	1	1	1	G05494	(Fuc)1 (GlcNAc)4 (Man)3	GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1462.55	1462.55	25.0	0.0	8.33	0.0	
Scan382@1835.945_1	1835.945	318112.0	1	1835.945	1	1	1	G05037	(Fuc)1 (GlcNAc)4 (Man)3 (Asn)1	GlcNAc(b1-4)Man(a1-3)[GlcNAc(b1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1462.55(Asn)	1462.55	25.0	0.0	8.33	0.0	
Scan382@1835.945_1	1835.945	318112.0	1	1835.945	1	1	1	G05495	(Fuc)1 (GlcNAc)4 (Man)3	GlcNAc(b1-4)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1462.55	1462.55	25.0	0.0	8.33	0.0	
Scan382@1835.945_1	1835.945	318112.0	1	1835.945	1	1	1	G00468	(Fuc)1 (GlcNAc)4 (Man)3	GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1462.55	1462.55	25.0	0.0	8.33	0.0	
Scan382@1835.945_1	1835.945	318112.0	1	1835.945	1	1	1	G05493	(Fuc)1 (GlcNAc)4 (Man)3	GlcNAc(b1-4)Man(a1-3)[GlcNAc(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1462.55	1462.55	25.0	0.0	8.33	0.0	
Scan382@1835.945_1	1835.945	318112.0	1	1835.945	1	1	1	G00178	(Fuc)1 (GlcNAc)4 (Man)3 (Asn)1	GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc	1462.55(Asn)	1462.55	25.0	0.0	8.33	0.0	
Scan382@1835.945_1	1835.945	318112.0	1	1835.945	1	1	1	G00016	(Fuc)1 (GlcNAc)4 (Man)3 (Asn)1	GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1462.55(Asn)	1462.55	25.0	0.0	8.33	0.0	
Scan382@1835.945_1	1835.945	318112.0	1	1835.945	2	2	2	G10771	(Fuc)1 (GlcNAc)4 (Man)3 (Asn)1	GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1462.55(Asn)	1462.55	21.43	0.0	7.14	0.0	
Scan382@1835.945_1	1835.945	318112.0	1	1835.945	2	2	2	G02251	(Fuc)1 (GlcNAc)4 (Man)3	GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-4)][Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1462.55	1462.55	21.43	0.0	7.14	0.0	
Scan382@1835.945_1	1835.945	318112.0	1	1835.945	2	2	2	G05564	(Fuc)1 (GlcNAc)4 (Man)3	GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1462.55	1462.55	21.43	0.0	7.14	0.0	
Scan382@1835.945_1	1835.945	318112.0	1	1835.945	3	2	4	G05306	(Fuc)1 (GlcNAc)3 (GalNAc)1 (Man)3	GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1462.55	1462.55	14.29	0.0	5.95	0.0	

Scan384@1430.72_2	1430.72	164513.0	2	2838.45	1	1	1	G11928	(Gal)2 (Fuc)3 (GlcNAc)5 (Man)3	Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2281.85	2281.85	25.0	8.33	19.7	6.95	
Scan384@1430.72_2	1430.72	164513.0	2	2838.45	2	1	2	G01808	(Gal)2 (Fuc)3 (GlcNAc)5 (Man)3	Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2281.85	2281.85	25.0	8.33	18.94	8.43	
Scan384@1430.72_2	1430.72	164513.0	2	2838.45	3	2	3	G10850	(NeuGc)1 (Gal)3 (Fuc)1 (GlcNAc)4 (Man)3 (Asn)1	Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2255.8(Asn)	2255.8	11.36	8.33	13.18	5.93	
Scan384@1430.72_2	1430.72	164513.0	2	2838.45	3	2	3	G01320	(NeuGc)1 (Gal)3 (Fuc)1 (GlcNAc)4 (Man)3	Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2255.8	2255.8	11.36	8.33	13.18	5.93	
Scan384@1430.72_2	1430.72	164513.0	2	2838.45	3	2	3	G03876	(NeuGc)1 (Gal)3 (Fuc)1 (GlcNAc)4 (Man)3	Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2255.8	2255.8	11.36	8.33	13.18	5.93	

Scan386@1813.41_2	1813.41	237612.0	2	3603.83	1	1	1	G01915	(NeuAc)3 (Gal)3 (GlcNAc)5 (Man)3	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)[NeuAc(a2-6)]GlcNAc(b1-4)]Man(a1-3)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2879.02	2879.02	19.23	1.79	8.01	1.23	
Scan386@1813.41_2	1813.41	237612.0	2	3603.83	2	1	21	G03029	(NeuAc)3 (Gal)3 (GlcNAc)5 (Man)3	NeuAc(a2-3)Gal(b1-3)[NeuAc(a2-6)]GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2879.02	2879.02	11.54	1.79	6.09	2.0	
Scan386@1813.41_2	1813.41	237612.0	2	3603.83	3	1	22	G03028	(NeuAc)3 (Gal)3 (GlcNAc)5 (Man)3	NeuAc(a2-3)Gal(b1-3)[NeuAc(a2-6)]GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2879.02	2879.02	11.54	1.79	6.09	1.9	

Scan388@1783.904_1	1783.904	219690.0	1	1783.904	1	1	1	G05396	(Gal)1 (GlcNAc)2 (Man)5	Gal(b1-)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc	1396.49	1396.49	21.43	1.04	21.43	0.0	
Scan388@1783.904_1	1783.904	219690.0	1	1783.904	1	1	1	G05658	(Gal)1 (GlcNAc)2 (Man)5	Gal(1-)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc	1396.49	1396.49	21.43	1.04	21.43	0.0	
Scan388@1783.904_1	1783.904	219690.0	1	1783.904	2	1	2	G02243	(GlcNAc)2 (Man)6	Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc	1396.49	1396.49	28.57	1.04	19.05	0.0	
Scan388@1783.904_1	1783.904	219690.0	1	1783.904	3	1	3	G01887	(Gal)1 (GlcNAc)2 (Man)5	Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc	1396.49	1396.49	21.43	1.04	21.43	0.0	

Scan389@1436.725_2	1436.725	133618.0	2	2850.459	1	1	1	G11913	(S)1 (NeuAc)1 (Gal)2 (Fuc)1 (GlcNAc)4 (GalNAc)1 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2360.79	2280.83	22.73	13.19	17.73	6.29	
Scan389@1436.725_2	1436.725	133618.0	2	2850.459	2	1	2	G03957	(NeuAc)1 (Gal)2 (Fuc)1 (GlcNAc)5 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2280.83	2280.83	20.45	12.5	13.64	5.86	
Scan389@1436.725_2	1436.725	133618.0	2	2850.459	3	1	3	G01088	(NeuAc)1 (Gal)2 (Fuc)1 (GlcNAc)5 (Man)3	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2280.83	2280.83	20.45	12.5	13.64	5.79	
Scan389@1436.725_2	1436.725	133618.0	2	2850.459	3	1	3	G10789	(NeuAc)1 (Gal)2 (Fuc)1 (GlcNAc)5 (Man)3 (Asn)1	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2280.83(Asn)	2280.83	20.45	12.5	13.64	5.79	

Scan391@1579.801_1	1579.801	479307.0	1	1579.801	1	1	1	G05484	(GlcNAc)2 (Man)5	Man(a1-2)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44	1234.44	29.17	2.38	20.0	0.46	
Scan391@1579.801_1	1579.801	479307.0	1	1579.801	1	1	1	G10150	(Gal)1 (GlcNAc)2 (Man)4	Man(a1-3)[Gal(b1-2)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44	1234.44	29.17	2.38	20.0	0.46	
Scan391@1579.801_1	1579.801	479307.0	1	1579.801	2	1	2	G05485	(GlcNAc)2 (Man)5 (Asn)1	Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44(Asn)	1234.44	29.17	2.38	20.0	0.0	
Scan391@1579.801_1	1579.801	479307.0	1	1579.801	3	1	3	G12061	(GlcNAc)2 (Man)5 (Asn)1	Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44(Asn)	1234.44	29.17	2.38	20.0	0.0	
Scan391@1579.801_1	1579.801	479307.0	1	1579.801	3	1	3	G00315	(GlcNAc)2 (Man)5	Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44	1234.44	29.17	2.38	20.0	0.0	
Scan391@1579.801_1	1579.801	479307.0	1	1579.801	3	1	3	G12127	(GlcNAc)2 (Man)5 (PP-Dol)1	Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44(PP-Dol)	1234.44	29.17	2.38	20.0	0.0	
Scan391@1579.801_1	1579.801	479307.0	1	1579.801	3	1	3	G00012	(GlcNAc)2 (Man)5 (Asn)1	Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44(Asn)	1234.44	29.17	2.38	20.0	0.0	

Scan392@1617.81_2	1617.81	157707.0	2	3212.63	1	1	1	G03704	(NeuAc)2 (Gal)2 (Fuc)1 (GlcNAc)5 (Man)3	NeuAc(a2-3)Gal(b1-3)GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[NeuAc(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2571.93	2571.93	16.67	0.0	5.68	0.89	
Scan392@1617.81_2	1617.81	157707.0	2	3212.63	2	1	2	G12922	(NeuAc)2 (Gal)2 (Fuc)1 (GlcNAc)5 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2571.93	2571.93	16.67	0.0	5.68	0.89	
Scan392@1617.81_2	1617.81	157707.0	2	3212.63	3	2	3	G11703	(NeuAc)2 (Gal)2 (Fuc)1 (GlcNAc)5 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2571.93	2571.93	16.67	0.0	5.3	0.78	
Scan392@1617.81_2	1617.81	157707.0	2	3212.63	3	2	3	G11906	(NeuAc)2 (Gal)2 (Fuc)1 (GlcNAc)5 (Man)3 (Asn)1	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2571.93(Asn)	2571.93	16.67	0.0	5.3	0.78	

Scan394@1517.77_2	1517.77	142722.0	2	3012.55	0	0	0	No Results Found 									

Scan397@1524.27_2	1524.27	122074.0	2	3025.55	1	1	1	G02179	(NeuGc)2 (Gal)2 (Fuc)1 (GlcNAc)4 (Man)3	NeuGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2400.84	2400.84	9.09	9.72	10.0	6.0	
Scan397@1524.27_2	1524.27	122074.0	2	3025.55	1	1	1	G10840	(NeuGc)2 (Gal)2 (Fuc)1 (GlcNAc)4 (Man)3 (Asn)1	NeuGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2400.84(Asn)	2400.84	9.09	9.72	10.0	6.0	

Scan399@1457.2_2	1457.2	102448.0	2	2891.41	1	1	1	G11918	(S)1 (NeuAc)1 (Gal)1 (Fuc)1 (GlcNAc)5 (GalNAc)1 (Man)3	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2401.81	2321.86	38.64	36.81	35.0	26.48	

Scan401@1611.32_2	1611.32	101280.0	2	3199.65	1	1	1	G02655	(NeuAc)2 (Gal)4 (GlcNAc)4 (Man)3	Gal(b1-4)[NeuAc(a2-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)[NeuAc(a2-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2546.9	2546.9	0.0	1.92	1.52	3.24	
Scan401@1611.32_2	1611.32	101280.0	2	3199.65	2	1	2	G03674	(NeuAc)2 (Gal)4 (GlcNAc)4 (Man)3	NeuAc(a2-3)Gal(b1-4)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuAc(a2-3)Gal(b1-4)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2546.9	2546.9	0.0	0.64	1.52	3.26	

Scan403@1487.74_3	1487.74	90710.0	3	4417.24	0	0	0	No Results Found 									

Scan405@1590.82_2	1590.82	84296.8	2	3158.65	1	1	1	G03979	(NeuAc)1 (Gal)3 (Fuc)3 (GlcNAc)3 (GalNAc)1 (Man)3	NeuAc(a2-6)Gal(b1-4)[Fuc(a1-6)]GalNAc(1-2)Man(1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(1-4)[Fuc(a1-3)Fuc(a1-3)]GlcNAc	2531.92	2531.92	15.38	12.5	7.37	7.57	
Scan405@1590.82_2	1590.82	84296.8	2	3158.65	1	1	1	G03988	(NeuAc)1 (Gal)3 (Fuc)3 (GlcNAc)4 (Man)3	NeuAc(a2-6)Gal(b1-4)[Fuc(a1-6)]GlcNAc(1-2)Man(1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(1-4)[Fuc(a1-3)Fuc(a1-3)]GlcNAc	2531.92	2531.92	15.38	12.5	7.37	7.57	

Scan407@1423.21_2	1423.21	69635.7	2	2823.43	1	1	1	G03914	(NeuGc)1 (NeuAc)1 (Gal)2 (GlcNAc)4 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2238.78	2238.78	27.5	19.7	13.33	9.3	
Scan407@1423.21_2	1423.21	69635.7	2	2823.43	2	1	2	G03915	(NeuGc)1 (NeuAc)1 (Gal)2 (GlcNAc)4 (Man)3	NeuGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2238.78	2238.78	27.5	16.67	13.33	9.56	
Scan407@1423.21_2	1423.21	69635.7	2	2823.43	3	1	3	G03913	(NeuGc)1 (NeuAc)1 (Gal)2 (GlcNAc)4 (Man)3	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2238.78	2238.78	27.5	17.42	13.33	9.39	

Scan409@1604.82_2	1604.82	80639.3	2	3186.65	1	1	1	G03686	(Neu)1 (Gal)3 (Fuc)2 (GlcNAc)5 (Man)3	Neu(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2546.93	2546.93	19.23	8.93	19.55	13.33	

Scan411@1410.71_2	1410.71	83180.9	2	2798.43	0	0	0	No Results Found 									

Scan413@1900.96_2	1900.96	82640.8	2	3778.93	1	1	1	G04224	(NeuAc)1 (Gal)5 (GlcNAc)7 (Man)3 (Asn)1	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	3027.09(Asn)	3027.09	10.0	3.65	3.57	4.04	

Scan415@1415.71_2	1415.71	52606.8	2	2808.43	1	1	2	G03883	(NeuAc)1 (Gal)3 (Fuc)1 (GlcNAc)4 (Man)3	Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2239.8	2239.8	20.45	12.5	13.64	13.14	
Scan415@1415.71_2	1415.71	52606.8	2	2808.43	2	1	3	G10712	(NeuAc)1 (Gal)3 (Fuc)1 (GlcNAc)4 (Man)3 (Asn)1	Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2239.8(Asn)	2239.8	20.45	13.19	13.64	12.71	
Scan415@1415.71_2	1415.71	52606.8	2	2808.43	2	1	3	G03882	(NeuAc)1 (Gal)3 (Fuc)1 (GlcNAc)4 (Man)3	Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2239.8	2239.8	20.45	13.19	13.64	12.71	
Scan415@1415.71_2	1415.71	52606.8	2	2808.43	2	1	3	G02182	(NeuAc)1 (Gal)3 (Fuc)1 (GlcNAc)4 (Man)3	Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2239.8	2239.8	20.45	13.19	13.64	12.71	
Scan415@1415.71_2	1415.71	52606.8	2	2808.43	3	2	3	G03826	(S)1 (NeuAc)1 (Gal)3 (Fuc)1 (GlcNAc)4 (Man)3	Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2319.76	2239.8	20.45	13.19	13.64	12.71	

Scan418@1632.319_2	1632.319	42973.4	2	3241.648	1	1	9	G04883	(NeuAc)2 (Gal)3 (GlcNAc)5 (Man)3 (Asn)1	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2587.92(Asn)	2587.92	18.75	11.54	3.41	3.13	
Scan418@1632.319_2	1632.319	42973.4	2	3241.648	2	1	10	G03788	(NeuAc)2 (Gal)3 (GlcNAc)5 (Man)3	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2587.92	2587.92	18.75	11.54	3.41	3.01	
Scan418@1632.319_2	1632.319	42973.4	2	3241.648	3	1	11	G01692	(NeuAc)2 (Gal)3 (GlcNAc)5 (Man)3	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2587.92	2587.92	18.75	11.54	3.41	2.89	
Scan418@1632.319_2	1632.319	42973.4	2	3241.648	3	1	11	G10721	(NeuAc)2 (Gal)3 (GlcNAc)5 (Man)3 (Asn)1	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2587.92(Asn)	2587.92	18.75	11.54	3.41	2.89	

Scan420@1625.308_2	1625.308	38814.4	2	3227.627	1	1	1	G03694	(NeuAc)1 (Gal)3 (Fuc)2 (GlcNAc)5 (Man)3	Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2588.94	2588.94	15.38	22.62	17.63	10.59	

Scan422@1988_1	1988	76703.3	1	1988	1	1	1	G05023	(GlcNAc)2 (Man)7	Man(a1-2)Man(a1-3)Man(a1-3)[Man(a1-2)Man(a1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1558.54	1558.54	31.25	0.93	14.29	0.27	
Scan422@1988_1	1988	76703.3	1	1988	1	1	1	G05022	(GlcNAc)2 (Man)7	Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1558.54	1558.54	31.25	0.93	14.29	0.27	
Scan422@1988_1	1988	76703.3	1	1988	1	1	1	G10596	(GlcNAc)2 (Man)7 (PP-Dol)1	Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1558.54(PP-Dol)	1558.54	31.25	0.93	14.29	0.27	
